Year,Team,Name,Salary
2011,MIN,DannyValencia,437500.00
2011,MIN,DrewButera,429000.00
2011,MIN,DustyHughes,429000.00
2011,MIN,MattTolbert,425000.00
2011,MIN,JeffManship,419000.00
2012,MIN,JoeMauer,23000000.00
2012,MIN,JustinMorneau,15000000.00
2012,MIN,CarlPavano,9000000.00
2012,MIN,JoshWillingham,7000000.00
2012,MIN,ScottBaker,6500000.00
2012,MIN,FranciscoLiriano,5500000.00
2012,MIN,NickBlackburn,4750000.00
2012,MIN,MattCapps,4500000.00
2012,MIN,RyanDoumit,3000000.00
2012,MIN,DenardSpan,3000000.00
2012,MIN,JameyCarroll,2750000.00
2012,MIN,GlenPerkins,1550000.00
2012,MIN,AlexiCasilla,1382500.00
2012,MIN,JaredBurton,750000.00
2012,MIN,SeanBurroughs,525000.00
2012,MIN,BrianDuensing,515000.00
2012,MIN,DannyValencia,515000.00
2012,MIN,BenRevere,492500.00
2012,MIN,AlexBurnett,490000.00
2012,MIN,AnthonySwarzak,487500.00
2012,MIN,JeffGray,485000.00
2012,MIN,LukeHughes,485000.00
2012,MIN,TrevorPlouffe,485000.00
2012,MIN,MattMaloney,482500.00
2012,MIN,LiamHendriks,480000.00
2012,MIN,ChrisParmelee,480000.00
2012,MIN,KyleWaldrop,480000.00
2013,MIN,JoeMauer,23000000.00
2013,MIN,JustinMorneau,15000000.00
2013,MIN,JoshWillingham,7000000.00
2013,MIN,KevinCorreia,4500000.00
2013,MIN,MikePelfrey,4000000.00
2013,MIN,JameyCarroll,3750000.00
2013,MIN,RyanDoumit,3500000.00
2013,MIN,GlenPerkins,2500000.00
2013,MIN,JaredBurton,2050000.00
2013,MIN,BrianDuensing,1300000.00
2013,MIN,DrewButera,700000.00
2013,MIN,ScottDiamond,530000.00
2013,MIN,VanceWorley,525000.00
2013,MIN,TrevorPlouffe,520000.00
2013,MIN,JoshRoenicke,505000.00
2013,MIN,AnthonySwarzak,502500.00
2013,MIN,ColeDeVries,500000.00
2013,MIN,CaseyFien,500000.00
2013,MIN,DarinMastroianni,500000.00
2013,MIN,BrianDozier,497500.00
2013,MIN,ChrisParmelee,497500.00
2013,MIN,EduardoEscobar,495000.00
2013,MIN,PedroFlorimon,495000.00
2013,MIN,LiamHendriks,495000.00
2013,MIN,TylerRobertson,495000.00
2013,MIN,AaronHicks,490000.00
2013,MIN,RyanPressly,490000.00
2014,MIN,JoeMauer,23000000.00
2014,MIN,RickyNolasco,12000000.00
2014,MIN,PhilHughes,8000000.00
2014,MIN,KendrysMorales,7410000.00
2014,MIN,JoshWillingham,7000000.00
2014,MIN,GlenPerkins,4025000.00
2014,MIN,JaredBurton,3250000.00
2014,MIN,KurtSuzuki,2750000.00
2014,MIN,TrevorPlouffe,2350000.00
2014,MIN,BrianDuensing,2000000.00
2014,MIN,JasonKubel,2000000.00
2014,MIN,JordanSchafer,1090000.00
2014,MIN,JasonBartlett,1000000.00
2014,MIN,AnthonySwarzak,935000.00
2014,MIN,SamFuld,800000.00
2014,MIN,BrianDozier,540000.00
2014,MIN,CaseyFien,530000.00
2014,MIN,SamDeduno,520000.00
2014,MIN,PedroFlorimon,517500.00
2014,MIN,OswaldoArcia,512500.00
2014,MIN,CalebThielbar,510000.00
2014,MIN,EduardoEscobar,507500.00
2014,MIN,AaronHicks,507500.00
2014,MIN,ChrisColabello,505000.00
2014,MIN,KyleGibson,502500.00
2014,MIN,ChrisHerrmann,500000.00
2014,MIN,JosmilPinto,500000.00
2015,MIN,JoeMauer,23000000.00
2015,MIN,ErvinSantana,13500000.00
2015,MIN,RickyNolasco,12000000.00
2015,MIN,ToriiHunter,10500000.00
2015,MIN,PhilHughes,9200000.00
2015,MIN,KurtSuzuki,6000000.00
2015,MIN,MikePelfrey,5500000.00
2015,MIN,TrevorPlouffe,4800000.00
2015,MIN,GlenPerkins,4650000.00
2015,MIN,TommyMilone,2775000.00
2015,MIN,BrianDuensing,2700000.00
2015,MIN,TimStauffer,2200000.00
2015,MIN,BrianDozier,2000000.00
2015,MIN,JordanSchafer,1550000.00
2015,MIN,CaseyFien,1375000.00
2015,MIN,EduardoNunez,1025000.00
2015,MIN,BlaineBoyer,750000.00
2015,MIN,ShaneRobinson,550000.00
2015,MIN,KyleGibson,537500.00
2015,MIN,OswaldoArcia,532500.00
2015,MIN,EduardoEscobar,532500.00
2015,MIN,DannySantana,530000.00
2015,MIN,AaronThompson,520000.00
2015,MIN,KennysVargas,517500.00
2015,MIN,ChrisHerrmann,510000.00
2016,MIN,JoeMauer,23000000.00
2016,MIN,ErvinSantana,13500000.00
2016,MIN,RickyNolasco,12000000.00
2016,MIN,PhilHughes,9200000.00
2016,MIN,TrevorPlouffe,7250000.00
2016,MIN,GlenPerkins,6300000.00
2016,MIN,KurtSuzuki,6000000.00
2016,MIN,KevinJepsen,5312000.00
2016,MIN,TommyMilone,4500000.00
2016,MIN,BrianDozier,3000000.00
2016,MIN,CaseyFien,2275000.00
2016,MIN,EduardoEscobar,2150000.00
2016,MIN,EduardoNunez,1475000.00
2016,MIN,FernandoAbad,1250000.00
2016,MIN,KyleGibson,587500.00
2016,MIN,MiguelSano,547500.00
2016,MIN,TylerMatzek,545000.00
2016,MIN,EddieRosario,542500.00
2016,MIN,DannySantana,537500.00
2016,MIN,OswaldoArcia,535000.00
2016,MIN,J.R.Murphy,528700.00
2016,MIN,RyanPressly,520000.00
2016,MIN,MichaelTonkin,515000.00
2016,MIN,ByronBuxton,512500.00
2011,NYY,AlexRodriguez,32000000.00
2011,NYY,CCSabathia,24285714.00
2011,NYY,MarkTeixeira,23125000.00
2011,NYY,A.J.Burnett,16500000.00
2011,NYY,MarianoRivera,14911700.00
2011,NYY,DerekJeter,14729364.00
2011,NYY,JorgePosada,13100000.00
2011,NYY,RobinsonCano,10000000.00
2011,NYY,RafaelSoriano,10000000.00
2011,NYY,NickSwisher,9100000.00
2011,NYY,CurtisGranderson,8250000.00
2011,NYY,DamasoMarte,4000000.00
2011,NYY,RussellMartin,4000000.00
2011,NYY,PedroFeliciano,3750000.00
2011,NYY,PhilHughes,2700000.00
2011,NYY,EricChavez,1500000.00
2011,NYY,FreddyGarcia,1500000.00
2011,NYY,AndruwJones,1500000.00
2011,NYY,JobaChamberlain,1400000.00
2011,NYY,BooneLogan,1200000.00
2011,NYY,BartoloColon,900000.00
2011,NYY,LuisAyala,650000.00
2011,NYY,BrettGardner,529500.00
2011,NYY,DavidRobertson,460450.00
2011,NYY,FranciscoCervelli,455700.00
2011,NYY,GustavoMolina,455000.00
2011,NYY,IvanNova,432900.00
2011,NYY,ColinCurtis,420400.00
2011,NYY,EduardoNunez,419300.00
2012,NYY,AlexRodriguez,30000000.00
2012,NYY,MarkTeixeira,23125000.00
2012,NYY,CCSabathia,23000000.00
2012,NYY,DerekJeter,15729364.00
2012,NYY,MarianoRivera,14940025.00
2012,NYY,RobinsonCano,14000000.00
2012,NYY,RafaelSoriano,11000000.00
2012,NYY,NickSwisher,10250000.00
2012,NYY,CurtisGranderson,10000000.00
2012,NYY,HirokiKuroda,10000000.00
2012,NYY,RussellMartin,7500000.00
2012,NYY,FreddyGarcia,4000000.00
2012,NYY,PedroFeliciano,3750000.00
2012,NYY,PhilHughes,3200000.00
2012,NYY,BrettGardner,2800000.00
2012,NYY,AndruwJones,2000000.00
2012,NYY,BooneLogan,1875000.00
2012,NYY,JobaChamberlain,1675000.00
2012,NYY,DavidRobertson,1600000.00
2012,NYY,RaulIbanez,1100000.00
2012,NYY,EricChavez,900000.00
2012,NYY,MichaelPineda,528475.00
2012,NYY,IvanNova,527200.00
2012,NYY,ClayRapada,525000.00
2012,NYY,EduardoNunez,523800.00
2012,NYY,CoryWade,508925.00
2012,NYY,DavidAardsma,500000.00
2012,NYY,ChrisStewart,482500.00
2012,NYY,AustinRomine,482000.00
2013,NYY,AlexRodriguez,29000000.00
2013,NYY,VernonWells,24642857.00
2013,NYY,CCSabathia,24285714.00
2013,NYY,MarkTeixeira,23125000.00
2013,NYY,DerekJeter,16729365.00
2013,NYY,RobinsonCano,15000000.00
2013,NYY,CurtisGranderson,15000000.00
2013,NYY,HirokiKuroda,15000000.00
2013,NYY,AndyPettitte,12000000.00
2013,NYY,KevinYoukilis,12000000.00
2013,NYY,MarianoRivera,10000000.00
2013,NYY,PhilHughes,7150000.00
2013,NYY,IchiroSuzuki,6500000.00
2013,NYY,BooneLogan,3150000.00
2013,NYY,DavidRobertson,3100000.00
2013,NYY,BrettGardner,2850000.00
2013,NYY,TravisHafner,2000000.00
2013,NYY,JobaChamberlain,1875000.00
2013,NYY,BrennanBoesch,1500000.00
2013,NYY,ShawnKelley,935000.00
2013,NYY,JaysonNix,900000.00
2013,NYY,IvanNova,575600.00
2013,NYY,ClayRapada,553625.00
2013,NYY,DavidAdams,540000.00
2013,NYY,EduardoNunez,533300.00
2013,NYY,FranciscoCervelli,515350.00
2013,NYY,ChrisStewart,515100.00
2013,NYY,DavidPhelps,512425.00
2013,NYY,CodyEppley,510350.00
2013,NYY,MelkyMesa,490200.00
2013,NYY,CesarCabral,490000.00
2014,NYY,CCSabathia,23000000.00
2014,NYY,MarkTeixeira,22500000.00
2014,NYY,MasahiroTanaka,22000000.00
2014,NYY,JacobyEllsbury,21142857.00
2014,NYY,AlfonsoSoriano,18000000.00
2014,NYY,BrianMcCann,17000000.00
2014,NYY,HirokiKuroda,16000000.00
2014,NYY,CarlosBeltran,15000000.00
2014,NYY,DerekJeter,12000000.00
2014,NYY,IchiroSuzuki,6500000.00
2014,NYY,BrettGardner,5600000.00
2014,NYY,DavidRobertson,5215000.00
2014,NYY,MattThornton,3500000.00
2014,NYY,BrianRoberts,2000000.00
2014,NYY,BrendanRyan,2000000.00
2014,NYY,ShawnKelley,1765000.00
2014,NYY,FranciscoCervelli,700000.00
2014,NYY,DavidPhelps,541425.00
2014,NYY,AdamWarren,527400.00
2014,NYY,AustinRomine,524800.00
2014,NYY,PrestonClaiborne,511325.00
2014,NYY,ZoiloAlmonte,511300.00
2014,NYY,J.R.Murphy,502700.00
2014,NYY,DellinBetances,502100.00
2015,NYY,MarkTeixeira,23125000.00
2015,NYY,CCSabathia,23000000.00
2015,NYY,AlexRodriguez,22000000.00
2015,NYY,MasahiroTanaka,22000000.00
2015,NYY,JacobyEllsbury,21142857.00
2015,NYY,BrianMcCann,17000000.00
2015,NYY,CarlosBeltran,15000000.00
2015,NYY,ChaseHeadley,13000000.00
2015,NYY,BrettGardner,12500000.00
2015,NYY,AndrewMiller,9000000.00
2015,NYY,ChrisCapuano,5000000.00
2015,NYY,StephenDrew,5000000.00
2015,NYY,GarrettJones,5000000.00
2015,NYY,NathanEovaldi,3300000.00
2015,NYY,IvanNova,3300000.00
2015,NYY,ChrisYoung,2500000.00
2015,NYY,MichaelPineda,2100000.00
2015,NYY,BrendanRyan,2000000.00
2015,NYY,EsmilRogers,1480000.00
2015,NYY,AdamWarren,572600.00
2015,NYY,JustinWilson,556000.00
2015,NYY,AustinRomine,554100.00
2015,NYY,DidiGregorius,553900.00
2015,NYY,J.R.Murphy,518700.00
2015,NYY,ChrisMartin,511025.00
2015,NYY,ChasenShreve,510275.00
2015,NYY,GregorioPetit,510000.00
2015,NYY,JosePirela,510000.00
2015,NYY,DellinBetances,507500.00
2016,NYY,CCSabathia,25000000.00
2016,NYY,MarkTeixeira,23125000.00
2016,NYY,MasahiroTanaka,22000000.00
2016,NYY,JacobyEllsbury,21142857.00
2016,NYY,AlexRodriguez,21000000.00
2016,NYY,BrianMcCann,17000000.00
2016,NYY,CarlosBeltran,15000000.00
2016,NYY,BrettGardner,13500000.00
2016,NYY,ChaseHeadley,13000000.00
2016,NYY,AroldisChapman,9468443.00
2016,NYY,AndrewMiller,9000000.00
2016,NYY,StarlinCastro,7857142.00
2016,NYY,NathanEovaldi,5600000.00
2016,NYY,MichaelPineda,4300000.00
2016,NYY,IvanNova,4100000.00
2016,NYY,DustinAckley,3200000.00
2016,NYY,DidiGregorius,2425000.00
2016,NYY,AaronHicks,574000.00
2016,NYY,AustinRomine,556000.00
2016,NYY,ChasenShreve,533400.00
2016,NYY,GregBird,525300.00
2016,NYY,LuisSeverino,521300.00
2016,NYY,BryanMitchell,516650.00
2016,NYY,KirbyYates,511900.00
2016,NYY,MasonWilliams,509700.00
2016,NYY,RonaldTorreyes,508600.00
2016,NYY,JohnnyBarbato,507500.00
2016,NYY,DellinBetances,507500.00
2016,NYY,LuisCessa,507500.00
2011,NYM,JohanSantana,21644707.00
2011,NYM,CarlosBeltran,19325436.00
2011,NYM,JasonBay,18125000.00
2011,NYM,DavidWright,14250000.00
2011,NYM,FranciscoRodriguez,12166666.00
2011,NYM,JoseReyes,11000000.00
2011,NYM,MikePelfrey,3925000.00
2011,NYM,AngelPagan,3500000.00
2011,NYM,R.A.Dickey,2750000.00
2011,NYM,ChrisCapuano,1500000.00
2011,NYM,D.J.Carrasco,1200000.00
2011,NYM,ScottHairston,1100000.00
2011,NYM,ChrisYoung,1100000.00
2011,NYM,TimByrdak,900000.00
2011,NYM,WillieHarris,800000.00
2011,NYM,BlaineBoyer,725000.00
2011,NYM,TaylorBuchholz,600000.00
2011,NYM,JonathonNiese,452000.00
2011,NYM,BobbyParnell,433500.00
2011,NYM,IkeDavis,432000.00
2011,NYM,DanielMurphy,422000.00
2011,NYM,Chin-lungHu,420000.00
2011,NYM,JoshThole,420000.00
2011,NYM,PedroBeato,414000.00
2011,NYM,LucasDuda,414000.00
2011,NYM,BradEmaus,414000.00
2011,NYM,MikeNickeas,414000.00
2012,NYM,JohanSantana,23145011.00
2012,NYM,JasonBay,18125000.00
2012,NYM,DavidWright,15250000.00
2012,NYM,MikePelfrey,5687500.00
2012,NYM,FrankFrancisco,5500000.00
2012,NYM,R.A.Dickey,4750000.00
2012,NYM,JonRauch,3500000.00
2012,NYM,AndresTorres,2700000.00
2012,NYM,RamonRamirez,2650000.00
2012,NYM,D.J.Carrasco,1200000.00
2012,NYM,RonnyCedeno,1150000.00
2012,NYM,ScottHairston,1100000.00
2012,NYM,TimByrdak,1000000.00
2012,NYM,MannyAcosta,875000.00
2012,NYM,MiguelBatista,750000.00
2012,NYM,JonathonNiese,519550.00
2012,NYM,DanielMurphy,512196.00
2012,NYM,IkeDavis,506690.00
2012,NYM,BobbyParnell,504000.00
2012,NYM,DillonGee,502000.00
2012,NYM,JoshThole,498920.00
2012,NYM,LucasDuda,497318.00
2012,NYM,RubenTejada,491209.00
2012,NYM,JustinTurner,491209.00
2012,NYM,PedroBeato,487500.00
2012,NYM,MikeNickeas,480880.00
2012,NYM,MikeBaxter,480000.00
2013,NYM,DavidWright,10192071.00
2013,NYM,JohnBuck,6500000.00
2013,NYM,FrankFrancisco,6500000.00
2013,NYM,ShaunMarcum,4000000.00
2013,NYM,IkeDavis,3125000.00
2013,NYM,JonathonNiese,3050000.00
2013,NYM,DanielMurphy,2925000.00
2013,NYM,BobbyParnell,1700000.00
2013,NYM,BrandonLyon,750000.00
2013,NYM,ScottAtchison,700000.00
2013,NYM,GregBurke,550000.00
2013,NYM,DillonGee,527375.00
2013,NYM,LucasDuda,519240.00
2013,NYM,RubenTejada,514701.00
2013,NYM,JustinTurner,504547.00
2013,NYM,JeremyHefner,500625.00
2013,NYM,MikeBaxter,500318.00
2013,NYM,MattHarvey,498750.00
2013,NYM,KirkNieuwenhuis,498124.00
2013,NYM,JordanyValdespin,496645.00
2013,NYM,JenrryMejia,494925.00
2013,NYM,CollinCowgill,493520.00
2013,NYM,JoshEdgin,493500.00
2013,NYM,JeurysFamilia,491750.00
2013,NYM,RobertCarson,491375.00
2013,NYM,AnthonyRecker,490840.00
2013,NYM,ZachLutz,490040.00
2013,NYM,ScottRice,490000.00
2013,NYM,LaTroyHawkins,480000.00
2013,NYM,AaronLaffey,480000.00
2014,NYM,DavidWright,20000000.00
2014,NYM,CurtisGranderson,13000000.00
2014,NYM,BartoloColon,9000000.00
2014,NYM,ChrisYoung,7250000.00
2014,NYM,DanielMurphy,5700000.00
2014,NYM,JonathonNiese,5000000.00
2014,NYM,BobbyParnell,3700000.00
2014,NYM,DillonGee,3625000.00
2014,NYM,IkeDavis,3500000.00
2014,NYM,EricYoung,1850000.00
2014,NYM,LucasDuda,1637500.00
2014,NYM,JohnLannan,1500000.00
2014,NYM,DaisukeMatsuzaka,1500000.00
2014,NYM,RubenTejada,1100000.00
2014,NYM,JoseValverde,1000000.00
2014,NYM,CarlosTorres,561875.00
2014,NYM,ScottRice,542500.00
2014,NYM,AndrewBrown,538045.00
2014,NYM,ZackWheeler,512375.00
2014,NYM,JenrryMejia,509675.00
2014,NYM,JoshSatin,506809.00
2014,NYM,JuanLagares,506636.00
2014,NYM,AnthonyRecker,505340.00
2014,NYM,GonzalezGermen,504875.00
2014,NYM,JeurysFamilia,502550.00
2014,NYM,VicBlack,502250.00
2014,NYM,Travisd'Arnaud,501560.00
2015,NYM,DavidWright,20000000.00
2015,NYM,CurtisGranderson,16000000.00
2015,NYM,BartoloColon,11000000.00
2015,NYM,MichaelCuddyer,8500000.00
2015,NYM,DanielMurphy,8000000.00
2015,NYM,JonathonNiese,7000000.00
2015,NYM,DillonGee,5300000.00
2015,NYM,LucasDuda,4200000.00
2015,NYM,BobbyParnell,3700000.00
2015,NYM,JenrryMejia,2595000.00
2015,NYM,RubenTejada,1880000.00
2015,NYM,JohnMayberry,1450000.00
2015,NYM,BuddyCarlyle,725000.00
2015,NYM,MattHarvey,614125.00
2015,NYM,CarlosTorres,582125.00
2015,NYM,JacobdeGrom,556875.00
2015,NYM,JuanLagares,528696.00
2015,NYM,Travisd'Arnaud,525424.00
2015,NYM,JeurysFamilia,523925.00
2015,NYM,AlexTorres,522900.00
2015,NYM,AnthonyRecker,517880.00
2015,NYM,WilmerFlores,513543.00
2015,NYM,EricCampbell,511065.00
2015,NYM,RafaelMontero,511000.00
2015,NYM,ErikGoeddel,509125.00
2016,NYM,YoenisCespedes,27328046.00
2016,NYM,DavidWright,19364801.00
2016,NYM,CurtisGranderson,16000000.00
2016,NYM,NeilWalker,10550000.00
2016,NYM,AsdrubalCabrera,8250000.00
2016,NYM,BartoloColon,7250000.00
2016,NYM,LucasDuda,6725000.00
2016,NYM,AlejandroDeAza,5750000.00
2016,NYM,AntonioBastardo,5375000.00
2016,NYM,AddisonReed,5300000.00
2016,NYM,MattHarvey,4325000.00
2016,NYM,JeurysFamilia,4100000.00
2016,NYM,JerryBlevins,4000000.00
2016,NYM,JuanLagares,2500000.00
2016,NYM,JoshEdgin,625000.00
2016,NYM,JacobdeGrom,607000.00
2016,NYM,JimHenderson,600000.00
2016,NYM,ZackWheeler,546250.00
2016,NYM,Travisd'Arnaud,542604.00
2016,NYM,NoahSyndergaard,535375.00
2016,NYM,WilmerFlores,526014.00
2016,NYM,MichaelConforto,517246.00
2016,NYM,HanselRobles,516500.00
2016,NYM,StevenMatz,515750.00
2016,NYM,LoganVerrett,514875.00
2016,NYM,EricCampbell,513308.00
2016,NYM,KevinPlawecki,511360.00
2011,OAK,DavidDeJesus,6000000.00
2011,OAK,MarkEllis,6000000.00
2011,OAK,JoshWillingham,6000000.00
2011,OAK,CocoCrisp,5750000.00
2011,OAK,BrianFuentes,5000000.00
2011,OAK,KevinKouzmanoff,4750000.00
2011,OAK,HidekiMatsui,4250000.00
2011,OAK,GrantBalfour,3750000.00
2011,OAK,KurtSuzuki,3437500.00
2011,OAK,DallasBraden,3350000.00
2011,OAK,ConorJackson,3200000.00
2011,OAK,MichaelWuertz,2800000.00
2011,OAK,RichHarden,1500000.00
2011,OAK,CraigBreslow,1400000.00
2011,OAK,RyanSweeney,1400000.00
2011,OAK,BrettAnderson,1250000.00
2011,OAK,BradZiegler,1250000.00
2011,OAK,BrandonMcCarthy,1000000.00
2011,OAK,AndyLaRoche,600000.00
2011,OAK,AndrewBailey,465000.00
2011,OAK,TrevorCahill,440000.00
2011,OAK,DaricBarton,425000.00
2011,OAK,AdamRosales,425000.00
2011,OAK,JerryBlevins,420000.00
2011,OAK,GioGonzalez,420000.00
2011,OAK,CliffPennington,420000.00
2011,OAK,LandonPowell,420000.00
2011,OAK,BobbyCramer,414000.00
2012,OAK,YoenisCespedes,9000000.00
2012,OAK,CocoCrisp,6000000.00
2012,OAK,KurtSuzuki,5037500.00
2012,OAK,BrianFuentes,5000000.00
2012,OAK,BrandonMcCarthy,4275000.00
2012,OAK,GrantBalfour,4000000.00
2012,OAK,DallasBraden,3350000.00
2012,OAK,BrettAnderson,3250000.00
2012,OAK,SethSmith,2415000.00
2012,OAK,BartoloColon,2000000.00
2012,OAK,DaricBarton,1100000.00
2012,OAK,JonnyGomes,1000000.00
2012,OAK,JoeyDevine,737500.00
2012,OAK,JerryBlevins,490000.00
2012,OAK,CliffPennington,490000.00
2012,OAK,JoshReddick,485000.00
2012,OAK,ScottSizemore,485000.00
2012,OAK,BrandonAllen,482500.00
2012,OAK,CollinCowgill,482500.00
2012,OAK,FautinoDeLosSantos,482500.00
2012,OAK,KilaKa'aihue,482500.00
2012,OAK,JordanNorberto,482500.00
2012,OAK,EricSogard,482500.00
2012,OAK,JemileWeeks,482500.00
2012,OAK,AndrewCarignan,480000.00
2012,OAK,RyanCook,480000.00
2012,OAK,JoshDonaldson,480000.00
2012,OAK,GrahamGodfrey,480000.00
2012,OAK,TommyMilone,480000.00
2012,OAK,AnthonyRecker,480000.00
2013,OAK,ChrisYoung,8700000.00
2013,OAK,YoenisCespedes,8500000.00
2013,OAK,CocoCrisp,7000000.00
2013,OAK,BrettAnderson,5750000.00
2013,OAK,GrantBalfour,4500000.00
2013,OAK,SethSmith,3675000.00
2013,OAK,BartoloColon,3000000.00
2013,OAK,JedLowrie,2400000.00
2013,OAK,JohnJaso,1800000.00
2013,OAK,BrandonMoss,1600000.00
2013,OAK,ChrisResop,1350000.00
2013,OAK,DaricBarton,1100000.00
2013,OAK,JerryBlevins,1100000.00
2013,OAK,PatNeshek,975000.00
2013,OAK,AdamRosales,700000.00
2013,OAK,TravisBlackley,550000.00
2013,OAK,JoshReddick,510000.00
2013,OAK,RyanCook,505000.00
2013,OAK,ScottSizemore,500000.00
2013,OAK,TommyMilone,495000.00
2013,OAK,JarrodParker,495000.00
2013,OAK,EvanScribner,495000.00
2013,OAK,EricSogard,495000.00
2013,OAK,JoshDonaldson,492500.00
2013,OAK,SeanDoolittle,492500.00
2013,OAK,PedroFigueroa,492500.00
2013,OAK,A.J.Griffin,492500.00
2013,OAK,DerekNorris,492500.00
2013,OAK,AndyParrino,492500.00
2013,OAK,DanStraily,492500.00
2013,OAK,NateFreiman,490000.00
2014,OAK,YoenisCespedes,10500000.00
2014,OAK,JimJohnson,10000000.00
2014,OAK,CocoCrisp,7500000.00
2014,OAK,ScottKazmir,7000000.00
2014,OAK,JedLowrie,5250000.00
2014,OAK,LukeGregerson,5065000.00
2014,OAK,AlbertoCallaspo,4875000.00
2014,OAK,BrandonMoss,4100000.00
2014,OAK,NickPunto,2750000.00
2014,OAK,JoshReddick,2700000.00
2014,OAK,JohnJaso,2300000.00
2014,OAK,EricO'Flaherty,1500000.00
2014,OAK,DaricBarton,1250000.00
2014,OAK,CraigGentry,1145000.00
2014,OAK,JesseChavez,775000.00
2014,OAK,SeanDoolittle,630000.00
2014,OAK,FernandoAbad,525900.00
2014,OAK,TommyMilone,510000.00
2014,OAK,EricSogard,510000.00
2014,OAK,RyanCook,505000.00
2014,OAK,DerekNorris,505000.00
2014,OAK,EvanScribner,505000.00
2014,OAK,SonnyGray,502500.00
2014,OAK,DanOtero,502500.00
2014,OAK,StephenVogt,502500.00
2014,OAK,JoshDonaldson,500000.00
2015,OAK,ScottKazmir,13000000.00
2015,OAK,CocoCrisp,11000000.00
2015,OAK,TylerClippard,8300001.00
2015,OAK,BenZobrist,7500000.00
2015,OAK,BillyButler,6666000.00
2015,OAK,EricO'Flaherty,5500000.00
2015,OAK,JoshReddick,4100000.00
2015,OAK,IkeDavis,3800000.00
2015,OAK,JesseChavez,2150000.00
2015,OAK,BrettLawrie,1925000.00
2015,OAK,SamFuld,1750000.00
2015,OAK,DannyValencia,1675000.00
2015,OAK,CraigGentry,1600000.00
2015,OAK,RyanCook,1400000.00
2015,OAK,FernandoAbad,1087500.00
2015,OAK,EricSogard,1075000.00
2015,OAK,SeanDoolittle,780000.00
2015,OAK,FernandoRodriguez,635000.00
2015,OAK,DrewPomeranz,517500.00
2015,OAK,SonnyGray,512500.00
2015,OAK,DanOtero,512500.00
2015,OAK,EvanScribner,512500.00
2015,OAK,StephenVogt,512500.00
2015,OAK,JoshPhegley,510000.00
2015,OAK,MarcusSemien,510000.00
2015,OAK,R.J.Alvarez,507500.00
2015,OAK,KendallGraveman,507500.00
2015,OAK,JesseHahn,507500.00
2016,OAK,BillyButler,11666667.00
2016,OAK,CocoCrisp,11000000.00
2016,OAK,JedLowrie,7500000.00
2016,OAK,RyanMadson,6666667.00
2016,OAK,JoshReddick,6575000.00
2016,OAK,RichHill,6000000.00
2016,OAK,ChrisCoghlan,4800000.00
2016,OAK,JohnAxford,4500000.00
2016,OAK,HendersonAlvarez,4250000.00
2016,OAK,DannyValencia,3150000.00
2016,OAK,MarcRzepczynski,2950000.00
2016,OAK,YonderAlonso,2650000.00
2016,OAK,FelixDoubront,2000000.00
2016,OAK,SamFuld,1925000.00
2016,OAK,SeanDoolittle,1580000.00
2016,OAK,EricSogard,1500000.00
2016,OAK,FernandoRodriguez,1050000.00
2016,OAK,JarrodParker,850000.00
2016,OAK,SonnyGray,527500.00
2016,OAK,StephenVogt,527500.00
2016,OAK,KhrisDavis,524500.00
2016,OAK,LiamHendriks,523400.00
2016,OAK,BillyBurns,512500.00
2016,OAK,MarkCanha,512500.00
2016,OAK,KendallGraveman,512500.00
2016,OAK,JoshPhegley,512500.00
2016,OAK,MarcusSemien,512500.00
2016,OAK,R.J.Alvarez,510000.00
2016,OAK,ChrisBassitt,510000.00
2016,OAK,RyanDull,507500.00
2011,PHI,RoyHalladay,20000000.00
2011,PHI,RyanHoward,20000000.00
2011,PHI,RoyOswalt,16000000.00
2011,PHI,ChaseUtley,15285714.00
2011,PHI,RaulIbanez,12166666.00
2011,PHI,BradLidge,12000000.00
2011,PHI,CliffLee,11000000.00
2011,PHI,JoeBlanton,10500000.00
2011,PHI,ColeHamels,9500000.00
2011,PHI,JimmyRollins,8500000.00
2011,PHI,ShaneVictorino,7500000.00
2011,PHI,PlacidoPolanco,5416666.00
2011,PHI,RyanMadson,4833333.00
2011,PHI,DanysBaez,2750000.00
2011,PHI,CarlosRuiz,2750000.00
2011,PHI,JoseContreras,2500000.00
2011,PHI,KyleKendrick,2450000.00
2011,PHI,BrianSchneider,1625000.00
2011,PHI,RossGload,1600000.00
2011,PHI,J.C.Romero,1350000.00
2011,PHI,BenFrancisco,1175000.00
2011,PHI,PeteOrr,600000.00
2011,PHI,WilsonValdez,560000.00
2011,PHI,DavidHerndon,425000.00
2011,PHI,AntonioBastardo,419000.00
2011,PHI,BrianBocock,414000.00
2011,PHI,DomonicBrown,414000.00
2011,PHI,MichaelMartinez,414000.00
2011,PHI,JohnMayberry,414000.00
2011,PHI,BrianSchlitter,414000.00
2012,PHI,CliffLee,21500000.00
2012,PHI,RoyHalladay,20000000.00
